"No.","Time","Source","Destination","Protocol","Length","Info"
"12220","542.521086444","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12221","542.521174582","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3310417 Win=10363 Len=0 TSval=4005270758 TSecr=1403765677"
"12222","542.726395142","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12223","542.726523182","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3311839 Win=10363 Len=0 TSval=4005270964 TSecr=1403765935"
"12225","543.032649830","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12226","543.032729051","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3313261 Win=10363 Len=0 TSval=4005271270 TSecr=1403766167"
"12228","543.237646686","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12229","543.237750480","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3314683 Win=10363 Len=0 TSval=4005271475 TSecr=1403766437"
"12230","543.442108872","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12231","543.442216333","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3316105 Win=10363 Len=0 TSval=4005271679 TSecr=1403766677"
"12232","543.750262375","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12233","543.750366451","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3317527 Win=10363 Len=0 TSval=4005271987 TSecr=1403766914"
"12235","543.954351365","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12236","543.954477595","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3318949 Win=10363 Len=0 TSval=4005272191 TSecr=1403767145"
"12237","544.159631811","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12238","544.159756690","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3320371 Win=10363 Len=0 TSval=4005272397 TSecr=1403767362"
"12240","544.466754355","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12241","544.466861537","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3321793 Win=10363 Len=0 TSval=4005272704 TSecr=1403767627"
"12243","544.671621575","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12244","544.671740305","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3323215 Win=10363 Len=0 TSval=4005272909 TSecr=1403767866"
"12246","544.875663700","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12247","544.875780253","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3324637 Win=10363 Len=0 TSval=4005273113 TSecr=1403768097"
"12248","545.182872333","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12249","545.182978892","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3326059 Win=10363 Len=0 TSval=4005273420 TSecr=1403768338"
"12250","545.388465336","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12251","545.388550757","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3327481 Win=10363 Len=0 TSval=4005273626 TSecr=1403768584"
"12252","545.593393871","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12253","545.593501042","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3328903 Win=10363 Len=0 TSval=4005273831 TSecr=1403768808"
"12255","545.900135988","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12256","545.900252218","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3330325 Win=10363 Len=0 TSval=4005274137 TSecr=1403769076"
"12257","546.105499858","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12258","546.105581385","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3331747 Win=10363 Len=0 TSval=4005274343 TSecr=1403769297"
"12259","546.412496719","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12260","546.412603162","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3333169 Win=10363 Len=0 TSval=4005274650 TSecr=1403769556"
"12261","546.617546289","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12262","546.617628151","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3334591 Win=10363 Len=0 TSval=4005274855 TSecr=1403769787"
"12264","546.822151315","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12265","546.822229232","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3336013 Win=10363 Len=0 TSval=4005275059 TSecr=1403770059"
"12270","547.053975848","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3336013 Ack=1 Win=501 Len=1368 TSval=1403770293 TSecr=4005275059 [TCP segment of a reassembled PDU]"
"12271","547.054062623","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3337381 Win=10367 Len=0 TSval=4005275291 TSecr=1403770293"
"12272","547.054831646","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12273","547.054874696","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3337435 Win=10383 Len=0 TSval=4005275292 TSecr=1403770293"
"12274","547.334377875","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12275","547.334503296","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3338857 Win=10372 Len=0 TSval=4005275572 TSecr=1403770527"
"12276","547.538615983","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12277","547.538715512","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3340279 Win=10363 Len=0 TSval=4005275776 TSecr=1403770763"
"12279","547.845516417","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12280","547.845626464","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3341701 Win=10363 Len=0 TSval=4005276083 TSecr=1403771018"
"12282","548.015231960","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12283","548.015302090","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3343123 Win=10363 Len=0 TSval=4005276252 TSecr=1403771257"
"12288","548.357519081","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12289","548.357519352","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12290","548.357646873","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3344545 Win=10363 Len=0 TSval=4005276595 TSecr=1403771496"
"12291","548.357713483","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3345967 Win=10352 Len=0 TSval=4005276595 TSecr=1403771540"
"12292","548.562308427","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12293","548.562411584","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3347389 Win=10363 Len=0 TSval=4005276799 TSecr=1403771700"
"12294","548.767059719","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12295","548.767187234","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3348811 Win=10363 Len=0 TSval=4005277004 TSecr=1403771973"
"12296","548.971970065","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12297","548.972072535","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3350233 Win=10363 Len=0 TSval=4005277209 TSecr=1403772212"
"12298","549.279546154","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12299","549.279681330","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3351655 Win=10363 Len=0 TSval=4005277517 TSecr=1403772431"
"12300","549.484793297","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12301","549.484901818","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3353077 Win=10363 Len=0 TSval=4005277722 TSecr=1403772654"
"12304","549.791203189","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12305","549.791310689","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3354499 Win=10363 Len=0 TSval=4005278028 TSecr=1403772938"
"12307","549.963295457","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12308","549.963383720","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3355921 Win=10363 Len=0 TSval=4005278200 TSecr=1403773150"
"12311","550.200621687","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12312","550.200702624","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3357343 Win=10363 Len=0 TSval=4005278438 TSecr=1403773414"
"12313","550.508635335","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12314","550.508776934","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3358765 Win=10363 Len=0 TSval=4005278746 TSecr=1403773654"
"12315","550.712620725","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12316","550.712699662","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3360187 Win=10363 Len=0 TSval=4005278950 TSecr=1403773918"
"12322","551.020072775","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12323","551.020176489","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3361609 Win=10363 Len=0 TSval=4005279257 TSecr=1403774157"
"12324","551.225149595","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12325","551.225243081","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3363031 Win=10363 Len=0 TSval=4005279462 TSecr=1403774392"
"12326","551.429397933","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12327","551.429530986","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3364453 Win=10363 Len=0 TSval=4005279667 TSecr=1403774631"
"12329","551.634938732","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12330","551.635061161","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3365875 Win=10363 Len=0 TSval=4005279872 TSecr=1403774866"
"12331","551.941509509","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12332","551.941640532","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3367297 Win=10363 Len=0 TSval=4005280179 TSecr=1403775111"
"12334","552.146879354","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12335","552.146964415","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3368719 Win=10363 Len=0 TSval=4005280384 TSecr=1403775371"
"12336","552.453588083","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12337","552.453693602","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3370141 Win=10363 Len=0 TSval=4005280691 TSecr=1403775603"
"12338","552.658687661","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12339","552.658819150","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3371563 Win=10363 Len=0 TSval=4005280896 TSecr=1403775838"
"12340","552.863558064","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12341","552.863670432","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3372985 Win=10363 Len=0 TSval=4005281101 TSecr=1403776059"
"12343","553.171165397","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12344","553.171249621","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3374407 Win=10363 Len=0 TSval=4005281408 TSecr=1403776346"
"12345","553.375253636","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12346","553.375356688","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3375829 Win=10363 Len=0 TSval=4005281612 TSecr=1403776583"
"12348","553.683502885","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12349","553.683595971","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3377251 Win=10363 Len=0 TSval=4005281921 TSecr=1403776826"
"12350","553.887152306","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12351","553.887264681","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3378673 Win=10363 Len=0 TSval=4005282124 TSecr=1403777077"
"12353","554.092664321","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12354","554.092740754","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3380095 Win=10363 Len=0 TSval=4005282330 TSecr=1403777317"
"12356","554.399349023","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12357","554.399485459","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3381517 Win=10363 Len=0 TSval=4005282637 TSecr=1403777552"
"12358","554.604474818","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12359","554.604588151","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3382939 Win=10363 Len=0 TSval=4005282842 TSecr=1403777777"
"12361","554.809323896","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12362","554.809404664","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3384361 Win=10363 Len=0 TSval=4005283046 TSecr=1403778016"
"12363","554.863464168","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3384361 Ack=1 Win=501 Len=1368 TSval=1403778058 TSecr=4005282842 [TCP segment of a reassembled PDU]"
"12364","554.863560882","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3385729 Win=10367 Len=0 TSval=4005283101 TSecr=1403778058"
"12365","554.863631497","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12366","554.863659150","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3385783 Win=10367 Len=0 TSval=4005283101 TSecr=1403778058"
"12367","555.014016662","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12368","555.014139408","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3387205 Win=10363 Len=0 TSval=4005283251 TSecr=1403778241"
"12370","555.321307616","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12371","555.321395676","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3388627 Win=10363 Len=0 TSval=4005283558 TSecr=1403778500"
"12372","555.629249147","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12373","555.629355876","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3390049 Win=10363 Len=0 TSval=4005283866 TSecr=1403778768"
"12375","555.832688323","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12376","555.832768754","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3391471 Win=10363 Len=0 TSval=4005284070 TSecr=1403779002"
"12377","556.037581980","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12378","556.037681480","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3392893 Win=10363 Len=0 TSval=4005284275 TSecr=1403779225"
"12380","556.344619935","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12381","556.344702101","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3394315 Win=10363 Len=0 TSval=4005284582 TSecr=1403779508"
"12383","556.550019329","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12384","556.550123623","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3395737 Win=10363 Len=0 TSval=4005284787 TSecr=1403779743"
"12386","556.754781290","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12387","556.754877832","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3397159 Win=10363 Len=0 TSval=4005284992 TSecr=1403779949"
"12388","557.061544401","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12389","557.061630577","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3398581 Win=10363 Len=0 TSval=4005285299 TSecr=1403780221"
"12391","557.266940053","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12392","557.267026951","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3400003 Win=10363 Len=0 TSval=4005285504 TSecr=1403780466"
"12423","557.450768161","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3400003 Ack=1 Win=501 Len=1368 TSval=1403780697 TSecr=4005285504 [TCP segment of a reassembled PDU]"
"12424","557.450852279","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3401371 Win=10367 Len=0 TSval=4005285688 TSecr=1403780697"
"12425","557.451480487","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12426","557.451529742","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3401425 Win=10383 Len=0 TSval=4005285689 TSecr=1403780697"
"12478","557.672813094","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3401425 Ack=1 Win=501 Len=1368 TSval=1403780920 TSecr=4005285689 [TCP segment of a reassembled PDU]"
"12479","557.672873243","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3402793 Win=10373 Len=0 TSval=4005285910 TSecr=1403780920"
"12481","557.675347856","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12482","557.675443910","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3402847 Win=10383 Len=0 TSval=4005285912 TSecr=1403780920"
"12498","557.982861793","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12499","557.982971115","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3404269 Win=10372 Len=0 TSval=4005286220 TSecr=1403781168"
"12501","558.188188104","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12502","558.188251384","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3405691 Win=10363 Len=0 TSval=4005286425 TSecr=1403781395"
"12504","558.494900861","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12505","558.495012694","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3407113 Win=10363 Len=0 TSval=4005286732 TSecr=1403781631"
"12507","558.700497235","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12508","558.700571889","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3408535 Win=10363 Len=0 TSval=4005286938 TSecr=1403781868"
"12509","558.904677258","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12510","558.904778645","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3409957 Win=10363 Len=0 TSval=4005287142 TSecr=1403782118"
"12512","559.212267384","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12513","559.212335702","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3411379 Win=10363 Len=0 TSval=4005287449 TSecr=1403782381"
"12514","559.417578546","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12515","559.417679351","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3412801 Win=10363 Len=0 TSval=4005287655 TSecr=1403782619"
"12517","559.826365821","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12518","559.826457777","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3414223 Win=10363 Len=0 TSval=4005288064 TSecr=1403782874"
"12519","559.871005555","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3414223 Ack=1 Win=501 Len=1368 TSval=1403783113 TSecr=4005287655 [TCP segment of a reassembled PDU]"
"12520","559.871080201","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3415591 Win=10367 Len=0 TSval=4005288108 TSecr=1403783113"
"12521","559.871344831","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12522","559.871371883","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3415645 Win=10383 Len=0 TSval=4005288108 TSecr=1403783113"
"12523","560.133650446","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12524","560.133725167","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3417067 Win=10372 Len=0 TSval=4005288371 TSecr=1403783321"
"12526","560.440676027","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12527","560.440766502","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3418489 Win=10363 Len=0 TSval=4005288678 TSecr=1403783592"
"12528","560.645583296","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12529","560.645657882","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3419911 Win=10363 Len=0 TSval=4005288883 TSecr=1403783832"
"12531","560.850387873","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12533","560.850474350","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3421333 Win=10363 Len=0 TSval=4005289088 TSecr=1403784068"
"12537","561.082388124","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3421333 Ack=1 Win=501 Len=1368 TSval=1403784327 TSecr=4005289088 [TCP segment of a reassembled PDU]"
"12538","561.082468003","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3422701 Win=10367 Len=0 TSval=4005289320 TSecr=1403784327"
"12539","561.082687221","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12540","561.082719903","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3422755 Win=10383 Len=0 TSval=4005289320 TSecr=1403784327"
"12542","561.465404548","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12543","561.465405041","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12544","561.465508839","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3424177 Win=10372 Len=0 TSval=4005289703 TSecr=1403784557"
"12545","561.465553306","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3425599 Win=10361 Len=0 TSval=4005289703 TSecr=1403784596"
"12546","561.539755273","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3425599 Ack=1 Win=501 Len=1368 TSval=1403784774 TSecr=4005289320 [TCP segment of a reassembled PDU]"
"12547","561.539838649","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3426967 Win=10367 Len=0 TSval=4005289777 TSecr=1403784774"
"12548","561.551049854","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12549","561.551110745","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3427021 Win=10383 Len=0 TSval=4005289788 TSecr=1403784783"
"12556","561.875287081","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12557","561.875364653","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3428443 Win=10372 Len=0 TSval=4005290112 TSecr=1403785012"
"12558","562.078918308","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12559","562.079022304","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3429865 Win=10363 Len=0 TSval=4005290316 TSecr=1403785278"
"12561","562.284773361","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12562","562.284852707","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3431287 Win=10363 Len=0 TSval=4005290522 TSecr=1403785510"
"12563","562.591483998","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=3431287 Ack=1 Win=501 Len=1368 TSval=1403785742 TSecr=4005290522 [TCP segment of a reassembled PDU]"
"12564","562.591579135","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3432655 Win=10367 Len=0 TSval=4005290829 TSecr=1403785742"
"12565","562.592020493","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"12566","562.592067146","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3432709 Win=10383 Len=0 TSval=4005290829 TSecr=1403785742"
"12569","562.796520408","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12570","562.796597040","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3434131 Win=10372 Len=0 TSval=4005291034 TSecr=1403785982"
"12571","563.000752748","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12572","563.000860339","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3435553 Win=10363 Len=0 TSval=4005291238 TSecr=1403786218"
"12575","563.308898938","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"12576","563.308976726","172.21.0.134","88.99.245.8","TCP","66","52454  >  443 [ACK] Seq=1 Ack=3436975 Win=10363 Len=0 TSval=4005291546 TSecr=1403786455"
"12580","563.820575795","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"12581","563.820576125","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=3438397 Ack=1 Win=501 Len=1368 TSval=1403786968 TSecr=4005291546"
"12582","563.820576292","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=3439765 Ack=1 Win=501 Len=54 TSval=1403787065 TSecr=4005291546"
"12583","563.820664462","172.21.0.134","88.99.245.8","TCP","78","[TCP Window Update] 52454  >  443 [ACK] Seq=1 Ack=3436975 Win=10383 Len=0 TSval=4005292058 TSecr=1403786455 SLE=3439765 SRE=3439819"
"12584","563.820719469","172.21.0.134","88.99.245.8","TCP","78","[TCP Dup ACK 12576#1] 52454  >  443 [ACK] Seq=1 Ack=3436975 Win=10383 Len=0 TSval=4005292058 TSecr=1403786455 SLE=3438397 SRE=3439819"
